"URL"
"https://aryanpanwar.in/index.html","Aryan Panwar - Embedded Systems Engineer specializing in IoT, Arduino projects, and industrial instrumentation. B.Tech ECE at MIET Meerut."
"https://aryanpanwar.in/","Aryan Panwar - Embedded Systems Engineer specializing in IoT, Arduino projects, and industrial instrumentation. B.Tech ECE at MIET Meerut."
